event_day,event_hour,topics,city,country
2017-03-25,00:00,Social,Dover,us
2017-03-25,00:00,Social Networking,Dover,us
2017-03-25,00:00,Euro Games,Dover,us
2017-03-25,00:00,Card Games,Dover,us
2017-03-25,00:00,Magic: The Gathering,Dover,us
2017-03-25,00:00,Strategy Games,Dover,us
2017-03-25,00:00,Gaming,Dover,us
2017-03-25,00:00,Board Games,Dover,us
2017-03-25,00:00,Dominion Board Game,Dover,us
2017-03-25,00:00,tabletop board games,Dover,us
2017-03-25,00:00,Cooperative Board Games,Dover,us
2017-03-25,00:00,Strategy Board Games,Dover,us
2017-03-22,01:00,Singles,Fort Lauderdale,us
2017-03-22,01:00,New In Town,Fort Lauderdale,us
2017-03-22,01:00,Travel,Fort Lauderdale,us
2017-03-22,01:00,Adventure,Fort Lauderdale,us
2017-03-22,01:00,International Travel,Fort Lauderdale,us
2017-03-22,01:00,Weekend Adventures,Fort Lauderdale,us
2017-03-22,01:00,Single's Cruise,Fort Lauderdale,us
2017-03-22,01:00,Outdoor Adventures,Fort Lauderdale,us
2017-03-22,01:00,Cruise Vacation,Fort Lauderdale,us
2017-03-22,01:00,Cruises,Fort Lauderdale,us
2017-03-22,01:00,Cruises Anywhere!,Fort Lauderdale,us
2017-03-22,01:00,Cruise Lovers,Fort Lauderdale,us
2017-03-22,01:00,Weekend Getaways,Fort Lauderdale,us
2017-03-22,01:00,Finding Travel Companions for Adventures,Fort Lauderdale,us
2017-03-22,01:00,Single adventurers,Fort Lauderdale,us
2017-03-20,20:00,Social,München,de
2017-03-20,20:00,Fun Times,München,de
2017-03-20,20:00,New In Town,München,de
2017-03-20,20:00,Watching Movies,München,de
2017-03-20,20:00,Brunch,München,de
2017-03-20,20:00,Social Networking,München,de
2017-03-20,20:00,Outdoors,München,de
2017-03-20,20:00,Film,München,de
2017-03-20,20:00,Concerts,München,de
2017-03-20,20:00,Activities,München,de
2017-04-01,16:30,Adventure,Media,us
2017-04-01,16:30,Outdoor  Fitness,Media,us
2017-04-01,16:30,Nature,Media,us
2017-04-01,16:30,Discovering nature,Media,us
2017-04-01,16:30,Environment,Media,us
2017-04-01,16:30,Family Friendly,Media,us
2017-04-01,16:30,Fun Times,Media,us
2017-04-01,16:30,Nature Walks,Media,us
2017-04-01,16:30,Walking,Media,us
2017-04-01,16:30,Volunteering,Media,us
2017-04-01,16:30,Kids,Media,us
2017-04-01,16:30,Conservation,Media,us
2017-04-01,16:30,Outdoors,Media,us
2017-04-01,16:30,Hiking,Media,us
2017-04-01,16:30,Land Trusts,Media,us
2017-03-22,17:30,English as a Second Language,Dubai,ae
2017-03-22,17:30,Arabic Dialects,Dubai,ae
2017-03-22,17:30,English Language,Dubai,ae
2017-03-22,17:30,Improve Your Speaking Skills,Dubai,ae
2017-03-22,17:30,Expat,Dubai,ae
2017-03-22,17:30,International and Exchange Students,Dubai,ae
2017-03-22,17:30,Coffee,Dubai,ae
2017-03-22,17:30,French Language,Dubai,ae
2017-03-22,17:30,Spanish Language,Dubai,ae
2017-03-22,17:30,Language & Culture,Dubai,ae
2017-03-22,17:30,Language Exchange,Dubai,ae
2017-03-22,17:30,English Arabic Conversation,Dubai,ae
2017-03-22,17:30,Culture Exchange,Dubai,ae
2017-03-22,17:30,Personal Development,Dubai,ae
2017-03-25,23:30,Pregnancy,Union City,us
2017-03-25,23:30,Support During First Pregnancy,Union City,us
2017-03-25,23:30,Perinatal Fitness,Union City,us
2017-03-25,23:30,Birthing Experience & Choices,Union City,us
2017-03-25,23:30,Prenatal Yoga,Union City,us
2017-03-25,23:30,Prenatal Health,Union City,us
2017-03-25,23:30,prenatal fitness,Union City,us
2017-03-25,23:30,First-Time Pregnant Moms,Union City,us
2017-03-25,23:30,Prenatal Nutrition and Self Care,Union City,us
2017-03-25,23:30,Prenatal Wellness,Union City,us
2017-05-11,18:15,Business Intelligence,Riga,lv
2017-05-11,18:15,Microsoft Technology,Riga,lv
2017-05-11,18:15,Microsoft,Riga,lv
2017-05-11,18:15,Microsoft Excel,Riga,lv
2017-05-11,18:15,Business Intelligence Best Practices,Riga,lv
2017-05-11,18:15,Data Analytics,Riga,lv
2017-05-11,18:15,Data Visualization,Riga,lv
2017-05-11,18:15,Predictive Analytics,Riga,lv
2017-05-11,18:15,Data Mining,Riga,lv
2017-05-11,18:15,Excel,Riga,lv
2017-05-11,18:15,Power BI,Riga,lv
2017-04-05,11:00,Web Technology,Gold Coast,au
2017-04-05,11:00,Creating Multiple Streams of Business Income,Gold Coast,au
2017-04-05,11:00,Professional Networking,Gold Coast,au
2017-04-05,11:00,Business Strategy,Gold Coast,au
2017-04-05,11:00,Investing,Gold Coast,au
2017-04-05,11:00,Financial Freedom,Gold Coast,au
2017-04-05,11:00,Business Referral Networking,Gold Coast,au
2017-04-05,11:00,Entrepreneurship,Gold Coast,au
2017-04-05,11:00,Self-Improvement,Gold Coast,au
2017-04-05,11:00,Cashflow,Gold Coast,au
2017-04-05,11:00,Passive Income,Gold Coast,au
2017-04-05,11:00,Multiple Steams of Income,Gold Coast,au
2017-04-05,11:00,Online Marketing,Gold Coast,au
2017-04-05,11:00,Internet Professionals,Gold Coast,au
2017-03-25,01:30,"French Speaking Community, French Teachers",Sydney,au
2017-03-25,01:30,Francophone Culture,Sydney,au
2017-03-25,01:30,French Language,Sydney,au
2017-03-25,01:30,Expat French,Sydney,au
2017-03-25,01:30,French Students,Sydney,au
2017-03-25,01:30,Francophiles,Sydney,au
2017-03-20,14:45,Bird Identification,Deland,us
2017-03-20,14:45,Sustainable Development,Deland,us
2017-03-20,14:45,Outdoors,Deland,us
2017-03-20,14:45,New Urbanism,Deland,us
2017-03-20,14:45,Backyard Wildlife Habitats,Deland,us
2017-03-20,14:45,Sustainability,Deland,us
2017-03-20,14:45,Bird Rescue,Deland,us
2017-03-20,14:45,Birdwatching,Deland,us
2017-03-20,14:45,Birds,Deland,us
2017-03-20,14:45,Local Wildlife,Deland,us
2017-03-20,14:45,Work with Wildlife,Deland,us
2017-03-20,14:45,Environmental Education,Deland,us
2017-03-20,14:45,Wildlife Photography,Deland,us
2017-03-20,14:45,Wildlife Preservation,Deland,us
2017-03-20,14:45,Scrub Jay,Deland,us
2017-03-20,14:45,Gopher Tortoise,Deland,us
2017-03-26,01:00,Badminton,Sydney,au
2017-03-26,01:00,Coached Badminton,Sydney,au
2017-03-26,01:00,Pick Up Badminton,Sydney,au
2017-03-26,01:00,Doubles Badminton,Sydney,au
2017-03-26,01:00,Sunday Badminton,Sydney,au
2017-03-26,01:00,Sports and Socials,Sydney,au
2017-03-19,18:00,Spanish Language,Birmingham,gb
2017-03-19,18:00,Languages,Birmingham,gb
2017-03-19,18:00,Latin American and Spanish Culture,Birmingham,gb
2017-03-23,20:30,Culture,Milano,it
2017-03-23,20:30,Cultural Activities,Milano,it
2017-03-23,20:30,Artists,Milano,it
2017-03-23,20:30,Painting,Milano,it
2017-03-23,20:30,Art History Museum Visits,Milano,it
2017-03-23,20:30,visiting Art Galleries & Museums,Milano,it
2017-03-23,20:30,Performing Arts,Milano,it
2017-03-23,20:30,Museum,Milano,it
2017-03-23,20:30,Art Galleries,Milano,it
2017-03-23,20:30,Art Museums,Milano,it
2017-03-23,20:30,Museums & Galleries,Milano,it
2017-03-19,18:00,Spanish Language,Birmingham,gb
2017-03-19,18:00,Languages,Birmingham,gb
2017-03-19,18:00,Latin American and Spanish Culture,Birmingham,gb
2017-03-22,01:00,Singles,Fort Lauderdale,us
2017-03-22,01:00,New In Town,Fort Lauderdale,us
2017-03-22,01:00,Travel,Fort Lauderdale,us
2017-03-22,01:00,Adventure,Fort Lauderdale,us
2017-03-22,01:00,International Travel,Fort Lauderdale,us
2017-03-22,01:00,Weekend Adventures,Fort Lauderdale,us
2017-03-22,01:00,Single's Cruise,Fort Lauderdale,us
2017-03-22,01:00,Outdoor Adventures,Fort Lauderdale,us
2017-03-22,01:00,Cruise Vacation,Fort Lauderdale,us
2017-03-22,01:00,Cruises,Fort Lauderdale,us
2017-03-22,01:00,Cruises Anywhere!,Fort Lauderdale,us
2017-03-22,01:00,Cruise Lovers,Fort Lauderdale,us
2017-03-22,01:00,Weekend Getaways,Fort Lauderdale,us
2017-03-22,01:00,Finding Travel Companions for Adventures,Fort Lauderdale,us
2017-03-22,01:00,Single adventurers,Fort Lauderdale,us
2017-04-08,02:30,Camping,Salt Lake City,us
2017-04-08,02:30,Hiking,Salt Lake City,us
2017-04-08,02:30,Volleyball,Salt Lake City,us
2017-04-08,02:30,Walking,Salt Lake City,us
2017-04-08,02:30,Skiing,Salt Lake City,us
2017-04-08,02:30,Snowboarding,Salt Lake City,us
2017-04-08,02:30,Outdoors,Salt Lake City,us
2017-04-08,02:30,Backpacking,Salt Lake City,us
2017-04-15,16:30,Harley-Davidson,Washington,us
2017-04-15,16:30,Yamaha Motorcycles,Washington,us
2017-04-15,16:30,Suzuki Motorcycles,Washington,us
2017-04-15,16:30,Honda Motorcycles,Washington,us
2017-04-15,16:30,Motorcycle Touring,Washington,us
2017-04-15,16:30,Female Bikers,Washington,us
2017-04-15,16:30,Bikers that like to ride.,Washington,us
2017-04-15,16:30,Cruiser Bikes,Washington,us
2017-04-15,16:30,Adventure,Washington,us
2017-04-15,16:30,Outdoors,Washington,us
2017-04-15,16:30,Motorcycle Riding,Washington,us
2017-04-15,16:30,Beginner Motorcycle Riders,Washington,us
2017-04-15,16:30,Weekend Adventures,Washington,us
2017-04-15,16:30,Motorcyles and Friends: Sportbikes Group Rides,Washington,us
2017-04-15,16:30,Sport Bikes,Washington,us
2017-03-25,00:00,Blues,Hilton Head Island,us
2017-03-25,00:00,Musicians,Hilton Head Island,us
2017-03-25,00:00,Music,Hilton Head Island,us
2017-03-25,00:00,Singing,Hilton Head Island,us
2017-03-25,00:00,Music Production,Hilton Head Island,us
2017-03-25,00:00,Recording Music,Hilton Head Island,us
2017-03-25,00:00,Jazz Musicians,Hilton Head Island,us
2017-03-25,00:00,Jazz Vocalists,Hilton Head Island,us
2017-03-25,00:00,Songwriting,Hilton Head Island,us
2017-03-26,13:00,Fitness,Copenhagen,dk
2017-03-26,13:00,Soccer,Copenhagen,dk
2017-03-26,13:00,Ultimate Frisbee,Copenhagen,dk
2017-03-26,13:00,Rugby,Copenhagen,dk
2017-03-26,13:00,Badminton,Copenhagen,dk
2017-03-26,13:00,Basketball,Copenhagen,dk
2017-03-26,13:00,Flag Football,Copenhagen,dk
2017-03-26,13:00,Sports and Recreation,Copenhagen,dk
2017-03-26,13:00,Games,Copenhagen,dk
2017-03-26,13:00,Sports and Socials,Copenhagen,dk
2017-03-26,13:00,touch rugby,Copenhagen,dk
2017-03-26,13:00,Team Sport,Copenhagen,dk
2017-03-20,00:30,Social,New York,us
2017-03-20,00:30,Gay and Lesbian Friends,New York,us
2017-03-20,00:30,Gay,New York,us
2017-03-20,00:30,Professional Lesbian Women,New York,us
2017-03-20,00:30,Lesbian Friends,New York,us
2017-03-20,00:30,Gay Professionals,New York,us
2017-03-20,00:30,LGBT,New York,us
2017-03-20,00:30,Happy Hour,New York,us
2017-03-20,00:30,Lesbian,New York,us
2017-03-20,00:30,Lesbian Social Networking,New York,us
2017-03-20,00:30,"Trans/Gender Queer, queer and queer friendly peeps",New York,us
2017-03-20,00:30,Lesbian Butch,New York,us
2017-03-20,00:30,Brunch,New York,us
2017-03-20,00:30,Ladies' Brunch,New York,us
2017-03-20,00:30,Lesbian and Queer Friends,New York,us
2017-03-24,03:00,Digital Photography,Tokyo,jp
2017-03-24,03:00,Photography Classes,Tokyo,jp
2017-03-24,03:00,Location Photography,Tokyo,jp
2017-03-24,03:00,Street Photography,Tokyo,jp
2017-03-24,03:00,Photography,Tokyo,jp
2017-03-25,23:30,Pregnancy,Union City,us
2017-03-25,23:30,Support During First Pregnancy,Union City,us
2017-03-25,23:30,Perinatal Fitness,Union City,us
2017-03-25,23:30,Birthing Experience & Choices,Union City,us
2017-03-25,23:30,Prenatal Yoga,Union City,us
2017-03-25,23:30,Prenatal Health,Union City,us
2017-03-25,23:30,prenatal fitness,Union City,us
2017-03-25,23:30,First-Time Pregnant Moms,Union City,us
2017-03-25,23:30,Prenatal Nutrition and Self Care,Union City,us
2017-03-25,23:30,Prenatal Wellness,Union City,us
2017-03-26,20:00,Theater,New York,us
2017-03-26,20:00,20's & 30's Social,New York,us
2017-03-26,20:00,New York City,New York,us
2017-03-26,20:00,Outdoors,New York,us
2017-03-26,20:00,Film,New York,us
2017-03-26,20:00,Language & Culture,New York,us
2017-03-26,20:00,Live Music,New York,us
2017-03-26,20:00,Museum,New York,us
2017-03-26,20:00,Travel,New York,us
2017-03-26,20:00,Watching Movies,New York,us
2017-03-26,20:00,Walking,New York,us
2017-03-26,20:00,Food and Drink,New York,us
2017-03-26,20:00,Foodie,New York,us
2017-03-26,20:00,Dining Out,New York,us
2017-03-23,20:30,Culture,Milano,it
2017-03-23,20:30,Cultural Activities,Milano,it
2017-03-23,20:30,Artists,Milano,it
2017-03-23,20:30,Painting,Milano,it
2017-03-23,20:30,Art History Museum Visits,Milano,it
2017-03-23,20:30,visiting Art Galleries & Museums,Milano,it
2017-03-23,20:30,Performing Arts,Milano,it
2017-03-23,20:30,Museum,Milano,it
2017-03-23,20:30,Art Galleries,Milano,it
2017-03-23,20:30,Art Museums,Milano,it
2017-03-23,20:30,Museums & Galleries,Milano,it
2017-04-15,16:30,Harley-Davidson,Washington,us
2017-04-15,16:30,Yamaha Motorcycles,Washington,us
2017-04-15,16:30,Suzuki Motorcycles,Washington,us
2017-04-15,16:30,Honda Motorcycles,Washington,us
2017-04-15,16:30,Motorcycle Touring,Washington,us
2017-04-15,16:30,Female Bikers,Washington,us
2017-04-15,16:30,Bikers that like to ride.,Washington,us
2017-04-15,16:30,Cruiser Bikes,Washington,us
2017-04-15,16:30,Adventure,Washington,us
2017-04-15,16:30,Outdoors,Washington,us
2017-04-15,16:30,Motorcycle Riding,Washington,us
2017-04-15,16:30,Beginner Motorcycle Riders,Washington,us
2017-04-15,16:30,Weekend Adventures,Washington,us
2017-04-15,16:30,Motorcyles and Friends: Sportbikes Group Rides,Washington,us
2017-04-15,16:30,Sport Bikes,Washington,us
2017-03-21,00:00,Games,Cleveland,us
2017-03-21,00:00,Gaming,Cleveland,us
2017-03-21,00:00,Board Games,Cleveland,us
2017-03-21,00:00,Strategy Games,Cleveland,us
2017-03-21,00:00,Card Games,Cleveland,us
2017-03-21,00:00,War Games,Cleveland,us
2017-03-21,00:00,Euro Games,Cleveland,us
2017-03-21,00:00,Game Night,Cleveland,us
2017-03-21,00:00,Fun Times,Cleveland,us
2017-03-21,00:00,Social,Cleveland,us
2017-04-01,17:00,Philanthropy,Buea,cm
2017-04-01,17:00,Nonprofit Marketing,Buea,cm
2017-04-01,17:00,Technology,Buea,cm
2017-04-01,17:00,Community Building,Buea,cm
2017-04-01,17:00,Social Media Marketing,Buea,cm
2017-04-01,17:00,Volunteering,Buea,cm
2017-04-01,17:00,Social Entrepreneurship,Buea,cm
2017-04-01,17:00,Community Organizations,Buea,cm
2017-04-01,17:00,Fundraising,Buea,cm
2017-04-01,17:00,Social Enterprise,Buea,cm
2017-04-01,17:00,Nonprofit,Buea,cm
2017-04-01,17:00,NetSquared,Buea,cm
2017-04-01,17:00,Nonprofit Technology,Buea,cm
2017-03-25,01:30,"French Speaking Community, French Teachers",Sydney,au
2017-03-25,01:30,Francophone Culture,Sydney,au
2017-03-25,01:30,French Language,Sydney,au
2017-03-25,01:30,Expat French,Sydney,au
2017-03-25,01:30,French Students,Sydney,au
2017-03-25,01:30,Francophiles,Sydney,au
2017-03-19,16:00,New In Town,Berlin,de
2017-03-19,16:00,Nightlife,Berlin,de
2017-03-19,16:00,Social Networking,Berlin,de
2017-03-19,16:00,Expat,Berlin,de
2017-03-19,16:00,Language & Culture,Berlin,de
2017-03-19,16:00,Fun Times,Berlin,de
2017-03-19,16:00,Coffee Lovers,Berlin,de
2017-03-19,16:00,Coffee and Tea Socials,Berlin,de
2017-03-19,16:00,English Language,Berlin,de
2017-03-19,16:00,Language Exchange,Berlin,de
2017-03-19,16:00,Sunday,Berlin,de
2017-03-19,16:00,Coffee Talk,Berlin,de
2017-03-19,16:00,International Friends,Berlin,de
2017-03-19,16:00,Culture Exchange,Berlin,de
2017-03-19,16:00,Conversation,Berlin,de
2017-03-19,21:00,Environment,Worcester,us
2017-03-19,21:00,Human Rights,Worcester,us
2017-03-19,21:00,LGBT,Worcester,us
2017-03-19,21:00,Social Movements,Worcester,us
2017-03-19,21:00,Women's Rights,Worcester,us
2017-03-19,21:00,Sustainability,Worcester,us
2017-03-19,21:00,Immigration,Worcester,us
2017-03-19,21:00,Women's Empowerment,Worcester,us
2017-03-19,21:00,Social Justice,Worcester,us
2017-03-19,21:00,Activism,Worcester,us
2017-03-19,21:00,Equality,Worcester,us
2017-03-19,21:00,LGBTQ,Worcester,us
2017-03-25,17:00,Coffee,London,gb
2017-03-25,17:00,Social Networking,London,gb
2017-03-25,17:00,Coffee Lovers,London,gb
2017-03-25,17:00,Coffee and Tea Socials,London,gb
2017-03-25,17:00,Foodie,London,gb
2017-03-25,17:00,"Eating, Drinking, Talking, Laughing, Etc",London,gb
2017-03-25,17:00,Culture,London,gb
2017-03-25,17:00,Courses and Workshops,London,gb
2017-03-25,17:00,Home Brewing,London,gb
2017-03-25,17:00,Coffeehouse,London,gb
2017-03-25,17:00,Coffee Roasting,London,gb
2017-03-25,17:00,Workshop,London,gb
2017-03-25,17:00,Home Brewers,London,gb
2017-03-25,17:00,Discovery,London,gb
2017-03-25,17:00,coffee tasting,London,gb
2017-04-02,15:00,Dining Out,Southampton,gb
2017-04-02,15:00,"Eating, Drinking, Talking, Laughing, Etc",Southampton,gb
2017-03-26,11:30,Fine Arts,Tokyo,jp
2017-03-26,11:30,Artists,Tokyo,jp
2017-03-26,11:30,Theater,Tokyo,jp
2017-03-26,11:30,Painting Fine Art Nudes,Tokyo,jp
2017-03-26,11:30,Performing Arts,Tokyo,jp
2017-03-26,11:30,Art,Tokyo,jp
2017-03-26,11:30,Figure Drawing,Tokyo,jp
2017-03-26,11:30,Sketching,Tokyo,jp
2017-03-26,11:30,Painting,Tokyo,jp
2017-03-26,11:30,Life Drawing,Tokyo,jp
2017-03-26,11:30,Learn to Draw,Tokyo,jp
2017-03-26,11:30,Drawing,Tokyo,jp
2017-03-26,11:30,Portrait Drawing,Tokyo,jp
2017-03-26,11:30,Drawing from the Model,Tokyo,jp
2017-03-26,11:30,Classical Figure Drawing and Painting,Tokyo,jp
2017-04-02,15:00,Dining Out,Southampton,gb
2017-04-02,15:00,"Eating, Drinking, Talking, Laughing, Etc",Southampton,gb
2017-03-19,18:00,Spanish Language,Birmingham,gb
2017-03-19,18:00,Languages,Birmingham,gb
2017-03-19,18:00,Latin American and Spanish Culture,Birmingham,gb
2017-03-26,11:30,Fine Arts,Tokyo,jp
2017-03-26,11:30,Artists,Tokyo,jp
2017-03-26,11:30,Theater,Tokyo,jp
2017-03-26,11:30,Painting Fine Art Nudes,Tokyo,jp
2017-03-26,11:30,Performing Arts,Tokyo,jp
2017-03-26,11:30,Art,Tokyo,jp
2017-03-26,11:30,Figure Drawing,Tokyo,jp
2017-03-26,11:30,Sketching,Tokyo,jp
2017-03-26,11:30,Painting,Tokyo,jp
2017-03-26,11:30,Life Drawing,Tokyo,jp
2017-03-26,11:30,Learn to Draw,Tokyo,jp
2017-03-26,11:30,Drawing,Tokyo,jp
2017-03-26,11:30,Portrait Drawing,Tokyo,jp
2017-03-26,11:30,Drawing from the Model,Tokyo,jp
2017-03-26,11:30,Classical Figure Drawing and Painting,Tokyo,jp
2017-03-19,22:00,Social Networking,Philadelphia,us
2017-03-19,22:00,Fun Times,Philadelphia,us
2017-03-19,22:00,Social,Philadelphia,us
2017-03-19,22:00,Women's Social,Philadelphia,us
2017-03-19,22:00,New In Town,Philadelphia,us
2017-03-19,22:00,Nightlife,Philadelphia,us
2017-03-19,22:00,Dining Out,Philadelphia,us
2017-03-19,22:00,Wine,Philadelphia,us
2017-03-19,22:00,Singles,Philadelphia,us
2017-03-19,22:00,Couples,Philadelphia,us
2017-03-19,22:00,Newly Divorced,Philadelphia,us
2017-04-08,16:30,Exercise,Minneapolis,us
2017-04-08,16:30,Weight Loss,Minneapolis,us
2017-04-08,16:30,Fitness,Minneapolis,us
2017-04-08,16:30,Nutrition,Minneapolis,us
2017-04-08,16:30,free workout,Minneapolis,us
2017-04-08,16:30,Getting in Shape,Minneapolis,us
2017-04-08,16:30,Healthy Living,Minneapolis,us
2017-04-08,16:30,Weight Loss Challenge,Minneapolis,us
2017-04-08,16:30,Family Friendly,Minneapolis,us
2017-04-08,16:30,Workout,Minneapolis,us
2017-04-08,16:30,Free Group Fitness Workout,Minneapolis,us
2017-04-08,16:30,Weight Loss Support,Minneapolis,us
2017-04-08,16:30,Weight Management,Minneapolis,us
2017-04-08,16:30,Women's Fitness,Minneapolis,us
2017-04-08,16:30,Girl's Fitness | Ladies Nutrition | Women Workouts,Minneapolis,us
2017-03-22,12:00,Data Analytics,Manila,ph
2017-03-22,12:00,Data Visualization,Manila,ph
2017-03-22,12:00,Data Mining,Manila,ph
2017-03-22,12:00,R Project for Statistical Computing,Manila,ph
2017-03-22,12:00,Applied Statistics,Manila,ph
2017-03-22,12:00,Data Science,Manila,ph
2017-04-01,09:00,Wine,Barcelona,es
2017-04-01,09:00,New In Town,Barcelona,es
2017-04-01,09:00,Nightlife,Barcelona,es
2017-04-01,09:00,Fun Times,Barcelona,es
2017-04-01,09:00,Social,Barcelona,es
2017-04-01,09:00,Foodie,Barcelona,es
2017-04-01,09:00,Via Ferrata,Barcelona,es
2017-04-01,09:00,Nature,Barcelona,es
2017-04-01,09:00,Outdoors,Barcelona,es
2017-04-01,09:00,Hiking,Barcelona,es
2017-04-01,09:00,Mountaineering,Barcelona,es
2017-03-22,17:30,English as a Second Language,Dubai,ae
2017-03-22,17:30,Arabic Dialects,Dubai,ae
2017-03-22,17:30,English Language,Dubai,ae
2017-03-22,17:30,Improve Your Speaking Skills,Dubai,ae
2017-03-22,17:30,Expat,Dubai,ae
2017-03-22,17:30,International and Exchange Students,Dubai,ae
2017-03-22,17:30,Coffee,Dubai,ae
2017-03-22,17:30,French Language,Dubai,ae
2017-03-22,17:30,Spanish Language,Dubai,ae
2017-03-22,17:30,Language & Culture,Dubai,ae
2017-03-22,17:30,Language Exchange,Dubai,ae
2017-03-22,17:30,English Arabic Conversation,Dubai,ae
2017-03-22,17:30,Culture Exchange,Dubai,ae
2017-03-22,17:30,Personal Development,Dubai,ae
2017-03-28,21:00,Wine,Leuven,be
2017-03-28,21:00,Nightlife,Leuven,be
2017-03-28,21:00,Watching Movies,Leuven,be
2017-03-28,21:00,Movie Nights,Leuven,be
2017-03-28,21:00,Film,Leuven,be
2017-03-28,21:00,Culture,Leuven,be
2017-03-28,21:00,Dining Out,Leuven,be
2017-03-28,21:00,Food and Drink,Leuven,be
2017-03-28,21:00,New In Town,Leuven,be
2017-03-28,21:00,Expat,Leuven,be
2017-03-28,21:00,Beer,Leuven,be
2017-03-28,21:00,Social Networking,Leuven,be
2017-03-28,21:00,Fun Times,Leuven,be
2017-03-28,21:00,Arts & Culture,Leuven,be
2017-03-22,12:00,Data Analytics,Manila,ph
2017-03-22,12:00,Data Visualization,Manila,ph
2017-03-22,12:00,Data Mining,Manila,ph
2017-03-22,12:00,R Project for Statistical Computing,Manila,ph
2017-03-22,12:00,Applied Statistics,Manila,ph
2017-03-22,12:00,Data Science,Manila,ph
2017-03-25,00:45,Fitness,Sydney,au
2017-03-25,00:45,New In Town,Sydney,au
2017-03-25,00:45,Badminton,Sydney,au
